set,order,city,label_id,pano_id,pano_source,time_created,hf_split,hf_filename,pano_x,pano_y,pano_width,pano_height,heading,pitch,zoom,camera_heading,camera_pitch,camera_roll,canvas_x,canvas_y
hf_validated,617,newberg-or,9726,Vs18XJrNa5Vaz86-5-fTWA,gsv,2019-10-09T20:29:52.087Z,test,gsv-newberg-9726-CurbRamp.png,7827,4009,13312,6656,267.8125,-32.1875,1.0,270.010498046875,0.3836212158203125,,589,174
hf_validated,618,chicago-il,17964,KGliUGAiUK3eWxR0job0aw,gsv,2022-11-01T03:54:48.761Z,test,gsv-chicago-17964-CurbRamp.png,5373,5092,16384,8192,111.15249633789062,-15.546875,2.0,168.5913848876953,-0.270843505859375,,307,321
hf_validated,619,seattle-wa,182887,RAFi4einT7x6mPa7TVo6WQ,gsv,2021-08-13T03:40:05.819Z,train,gsv-seattle-182887-CurbRamp.png,8900,4837,16384,8192,321.3125,-28.203125,1.0,270.4190979003906,1.31536865234375,,116,186
hf_validated,620,columbus-oh,299,LaiCo5KC8YfGyfgpas1exg,gsv,2019-11-27T23:33:38.003Z,train,gsv-columbus-299-CurbRamp.png,10029,3636,13312,6656,326.1339416503906,-6.767857074737549,2.0,229.54782104492188,-0.17751312255859375,,293,260
hf_validated,621,seattle-wa,23002,I-fuwT5bwbHEeZ3Yf4uHPA,gsv,2019-04-28T07:43:03.896Z,test,gsv-seattle-23002-CurbRamp.png,2772,4734,16384,8192,147.51785278320312,-12.946428298950195,2.0,270.44097900390625,-0.27141571044921875,,407,254
hf_validated,622,walla-walla,1235,YMdzmjTSsMbxelpPiHCHFA,gsv,2023-12-14T17:35:32.776Z,train,gsv-walla_walla-1235-CurbRamp.png,11598,4520,16384,8192,274.4441833496094,-21.5,1.0,210.32957458496094,0.1574999988079071,,429,163
hf_validated,623,cdmx,5398,_f5GJgMRsEppcV2Wl1cDNw,gsv,2020-05-14T21:38:03.091Z,test,gsv-cdmx-5398-CurbRamp.png,15779,4699,16384,8192,145.515625,-7.40625,1.0,341.0647888183594,-2.029876708984375,,374,277
hf_validated,624,chicago-il,9577,yFz_wzbAq0Ac3hjpzL_bbA,gsv,2021-11-15T23:05:04.949Z,test,gsv-chicago-9577-CurbRamp.png,9176,4841,16384,8192,263.125,0.0,1.0,269.2151184082031,-0.41718292236328125,,550,360
hf_validated,625,chicago-il,17433,47nsNbnwoXxMGITAcp18Lg,gsv,2022-10-31T22:35:56.666Z,train,gsv-chicago-17433-CurbRamp.png,6533,4909,16384,8192,48.82143020629883,-25.0,2.0,88.75272369384766,-0.21598052978515625,,402,150
hf_validated,626,seattle-wa,104619,6NEnq1Ueg4wysoWQVFG6dA,gsv,2020-06-21T13:22:18.725Z,test,gsv-seattle-104619-CurbRamp.png,3219,5060,16384,8192,155.9732208251953,-15.267857551574707,2.0,266.84332275390625,0.43779754638671875,,379,315
hf_validated,627,amsterdam,8296,JUYVbxKiyngNOOX-DGGTcw,gsv,2022-03-21T13:25:16.229Z,train,gsv-amsterdam-8296-CurbRamp.png,11739,4583,16384,8192,326.8660583496094,-12.508928298950195,2.0,242.48704528808594,-0.4320526123046875,,280,218
hf_validated,628,walla-walla,583,R4HVClcGoTx1pVrFBzcobg,gsv,2023-10-27T20:24:00.709Z,train,gsv-walla_walla-583-CurbRamp.png,12232,4776,16384,8192,89.66500091552734,-21.415000915527344,1.0,358.7782897949219,-0.20257000625133514,,347,199
hf_validated,629,pittsburgh-pa,3175,0ZbWM4lwYlAQT-ugkQj3lw,gsv,2020-11-22T17:08:43.243Z,train,gsv-pittsburgh-3175-CurbRamp.png,1977,4466,16384,8192,109.625,-16.569196701049805,2.0,248.795166015625,0.103485107421875,,393,133
hf_validated,630,seattle-wa,171455,vyY6Un161ND-cMHkRJyrHA,gsv,2021-07-21T19:00:41.113Z,train,gsv-seattle-171455-CurbRamp.png,9005,5160,16384,8192,313.875,-28.928571701049805,1.0,262.2393,2.247559999999993,,145,231
hf_validated,631,pittsburgh-pa,15872,u71TJD4XLT5PDn14_4wrFw,gsv,2022-02-06T21:27:55.274Z,test,gsv-pittsburgh-15872-CurbRamp.png,3631,5422,16384,8192,36.25,-35.0,1.0,134.6701202392578,-0.9948959350585938,,350,203
hf_validated,632,spgg,14459,qioL7HnmYjZF60vOjZ1Hug,gsv,2020-10-08T04:43:32.416Z,train,gsv-spgg-14459-CurbRamp.png,9118,4420,16384,8192,87.0,-9.732142448425293,2.0,74.73870849609375,0.0334625244140625,,462,208
hf_validated,633,newberg-or,5099,R1l5ejo7W_qwRoIhoRO_GA,gsv,2019-05-02T22:49:26.914Z,train,gsv-newberg-5099-CurbRamp.png,10559,4565,13312,6656,26.535715103149414,-33.72768020629883,1.0,275.4825134277344,0.7503280639648438,,331,239
hf_validated,634,pittsburgh-pa,7877,PP60BfP6BtkSj-zyvGUfcA,gsv,2021-02-20T03:19:28.591Z,train,gsv-pittsburgh-7877-CurbRamp.png,10047,4923,16384,8192,329.625,-21.5,1.0,286.86859130859375,0.10910797119140625,,348,219
hf_validated,635,newberg-or,531,tYSMqBMoGo5z99NqEX__kg,gsv,2019-02-04T18:11:45.769Z,test,gsv-newberg-531-CurbRamp.png,10185,3750,13312,6656,343.546875,-15.359375,3.0,243.46084594726562,0.9244613647460938,,243,140
hf_validated,636,oradell-nj,1063,iUxt7QZkhSNSW6TERmeO9g,gsv,2022-04-03T17:03:01.542Z,train,gsv-oradell-1063-CurbRamp.png,2658,3898,13312,6656,92.94642639160156,-10.357142448425293,2.0,198.44061279296875,1.4573899507522583,,328,304
hf_validated,637,oradell-nj,2721,FEwGJ7SMb4Bz8onglrTMXA,gsv,2022-04-22T23:49:20.549Z,train,gsv-oradell-2721-CurbRamp.png,3968,4616,16384,8192,98.0,-10.0,2.0,193.0699462890625,-0.2920379638671875,,388,258
hf_validated,638,oradell-nj,8717,Cq6w-o5gUzUu4hZN3W91dw,gsv,2022-07-24T18:55:08.314Z,train,gsv-oradell-8717-CurbRamp.png,10750,4759,16384,8192,203.40625,-4.3125,1.0,185.96913146972656,-0.15485382080078125,,644,331
hf_validated,639,chicago-il,8206,j_NEe5cIT4fH8qiKQ65Yig,gsv,2021-10-23T02:03:00.928Z,train,gsv-chicago-8206-CurbRamp.png,11130,5081,16384,8192,328.5,-20.25,1.0,267.3431396484375,0.1244354248046875,,380,249
hf_validated,640,newberg-or,13266,mwnSQppC0KBPqNCRazSxsw,gsv,2019-10-16T16:41:38.553Z,test,gsv-newberg-13266-CurbRamp.png,1922,3881,13312,6656,178.0,0.0,1.0,268.5883483886719,2.7568199634552,,81,362
hf_validated,641,chicago-il,11255,I-fhD3cmoxtz1cJXvmoteQ,gsv,2022-09-29T19:40:03.436Z,train,gsv-chicago-11255-CurbRamp.png,10125,4987,16384,8192,219.47781372070312,-19.41964340209961,3.0,182.4537811279297,-0.3980865478515625,,491,246
hf_validated,642,spgg,7899,kWwmGd_Hy2jHiD8rWQi98w,gsv,2020-09-08T00:35:22.033Z,test,gsv-spgg-7899-CurbRamp.png,11572,4936,16384,8192,216.5625,-7.375,1.0,109.55950927734375,-0.7000885009765625,,137,332
hf_validated,643,spgg,15101,tomw04eXXYNJ_Qv8dQSiYA,gsv,2020-10-09T21:36:36.421Z,test,gsv-spgg-15101-CurbRamp.png,13011,4892,16384,8192,315.9285583496094,-31.0625,1.0,201.3694610595703,-2.8154525756835938,,306,154
hf_validated,644,seattle-wa,270503,PPEaiSvyb3_WfZIjrO5d6w,gsv,2023-10-25T18:45:21.002Z,train,gsv-seattle-270503-CurbRamp.png,15676,4601,16384,8192,142.3125,-19.5625,1.0,346.4424133300781,1.3201199769973755,,414,187
hf_validated,645,cdmx,7473,eOXix2wqMqHWjAyHgjkr8g,gsv,2021-07-20T14:39:13.269Z,train,gsv-cdmx-7473-CurbRamp.png,12807,3626,13312,6656,254.08705139160156,-18.839284896850586,2.0,93.3918685913086,1.4994430541992188,,432,103
hf_validated,646,oradell-nj,6839,7pDHlqVEtaIL-DbjuR-Bwg,gsv,2022-06-20T18:29:48.077Z,train,gsv-oradell-6839-CurbRamp.png,9396,4640,16384,8192,224.25669860839844,-15.037946701049805,3.0,198.43629455566406,-0.3935394287109375,,376,161
hf_validated,647,chicago-il,1818,A5-_7L5n3L8pNkbqo_IXrw,gsv,2021-10-18T18:09:19.487Z,train,gsv-chicago-1818-CurbRamp.png,8711,4470,16384,8192,277.4375,-32.375,1.0,269.9795837402344,-2.3359527587890625,,387,78
hf_validated,648,seattle-wa,174243,M83ahLh3DlyydMbisINcqA,gsv,2021-07-23T21:41:39.336Z,train,gsv-seattle-174243-CurbRamp.png,5682,4887,16384,8192,32.875,-30.3125,1.0,89.3241195678711,-2.3993148803710938,,368,157
hf_validated,649,chicago-il,789,Ge2-6weL98EZexhDdR4aWQ,gsv,2021-09-24T22:19:15.097Z,train,gsv-chicago-789-CurbRamp.png,11179,5033,16384,8192,285.625,-27.85714340209961,2.0,210.71849060058594,0.12354278564453125,,249,151
hf_validated,650,chicago-il,4917,m-eATPMGHGOqbmVgpsmEaQ,gsv,2021-10-22T01:43:41.308Z,train,gsv-chicago-4917-CurbRamp.png,4170,4590,16384,8192,195.375,-1.3125,1.0,248.75387573242188,-1.238569974899292,,108,316
hf_validated,651,chicago-il,11013,CkuZ28LtfmcUI2XH5Qud1g,gsv,2022-09-07T18:52:24.773Z,train,gsv-chicago-11013-CurbRamp.png,10646,5279,16384,8192,53.92410659790039,-28.285715103149414,2.0,359.390869140625,-0.5157623291015625,,353,211
hf_validated,652,cdmx,7513,KD0Us6QXgGWFzjGKhB36-w,gsv,2021-07-20T20:43:57.64Z,test,gsv-cdmx-7513-CurbRamp.png,12334,5069,16384,8192,189.125,-21.5,1.0,107.73668670654297,1.1854782104492188,,417,241
hf_validated,653,spgg,19009,Z9zSx043n1TWmjwNBN_dqA,gsv,2020-10-22T15:29:33.139Z,test,gsv-spgg-19009-CurbRamp.png,9396,5349,16384,8192,144.34152221679688,-22.22098159790039,1.0,110.08475494384766,1.0149612426757812,,316,275
hf_validated,654,seattle-wa,134787,4v3mOm8IPPGZQelO0JXbiw,gsv,2021-02-21T03:09:49.989Z,train,gsv-seattle-134787-CurbRamp.png,5462,4448,16384,8192,175.0625,-0.375,1.0,221.66680908203125,1.6726303100585938,,274,288
hf_validated,655,chicago-il,3689,EF26SlEuiIH6CfXQ424piA,gsv,2021-10-20T16:08:41.518Z,train,gsv-chicago-3689-CurbRamp.png,2450,4524,16384,8192,317.125,-10.883928298950195,2.0,88.7369384765625,-0.2210540771484375,,428,222
hf_validated,656,seattle-wa,237777,6wEcJxQc9Id9HhzRFMm53A,gsv,2023-03-27T01:43:05.6Z,train,gsv-seattle-237777-CurbRamp.png,10399,5066,16384,8192,85.78125,-34.4375,1.0,3.363945484161377,-2.531290054321289,,137,181
hf_validated,657,newberg-or,5848,zzfXieWjJada3nTAHG_K3Q,gsv,2019-08-24T13:29:34.056Z,test,gsv-newberg-5848-CurbRamp.png,8853,4233,13312,6656,327.0714416503906,-25.832590103149414,1.0,256.4586181640625,1.5090789794921875,,295,234
hf_validated,658,pittsburgh-pa,8598,GNDPJkdZmNSwg6AH4XCloA,gsv,2021-04-08T21:22:00.772Z,train,gsv-pittsburgh-8598-CurbRamp.png,10360,4767,13312,6656,265.90625,-35.0,1.0,147.52699279785156,0.42765045166015625,,269,274
hf_validated,659,newberg-or,7246,zVLf-10FVVivXAiESYETrw,gsv,2019-10-07T18:52:34.273Z,train,gsv-newberg-7246-CurbRamp.png,2468,3703,13312,6656,99.375,-9.625,3.0,216.6621856689453,-1.5657730102539062,,461,254
hf_validated,660,columbus-oh,19404,4NTi3MClThqX5sxmBD3ung,gsv,2020-08-20T23:22:21.997Z,train,gsv-columbus-19404-CurbRamp.png,2446,5038,16384,8192,303.25,-24.56097412109375,1.0,86.35643768310547,-1.8703689575195312,,462,221
hf_validated,661,newberg-or,11725,wdy8Zl6tdjLjKGIPuxVGGg,gsv,2019-10-12T05:36:33.961Z,train,gsv-newberg-11725-CurbRamp.png,8952,4098,13312,6656,107.5,-27.25,1.0,31.4768009185791,-1.5150833129882812,,276,203
hf_validated,662,walla-walla,381,BWDxO4NgUU5D9oL_1mGY5A,gsv,2023-10-13T21:37:09.667Z,train,gsv-walla_walla-381-CurbRamp.png,15494,4660,16384,8192,304.6160583496094,-19.06026840209961,3.0,150.1603240966797,-0.341156005859375,,510,71
hf_validated,663,seattle-wa,237655,OLBP0VKLvAKUULCwDWRAhg,gsv,2023-03-26T21:12:53.594Z,train,gsv-seattle-237655-CurbRamp.png,15594,4767,16384,8192,85.1875,-35.0,1.0,269.95263671875,0.23368999361991882,,277,109
hf_validated,664,seattle-wa,190803,kEJUpvvY3DR_ZJKV6Jrd9A,gsv,2021-12-10T19:25:10.896Z,test,gsv-seattle-190803-CurbRamp.png,12000,5475,16384,8192,242.519287109375,-34.625,1.0,181.9102325439453,1.9829483032226562,,490,226
hf_validated,665,chicago-il,2011,OCN0jOQRteaLKVqB5j3Bmw,gsv,2021-10-18T21:02:50.632Z,train,gsv-chicago-2011-CurbRamp.png,10618,4846,16384,8192,133.5580291748047,-16.959821701049805,1.0,88.63215637207031,0.2542877197265625,,411,238
hf_validated,666,seattle-wa,249242,Xpm0gAPZK8o8rP604PBYzw,gsv,2023-05-12T06:20:33.607Z,train,gsv-seattle-249242-CurbRamp.png,1718,4753,16384,8192,134.68303390077074,-13.12209434725019,2.0,269.5983581542969,-0.5681840181350708,,270,258
hf_validated,667,chicago-il,939,_iC0-_BSQX5t5C60DQiiIg,gsv,2021-09-27T14:59:12.711Z,train,gsv-chicago-939-CurbRamp.png,12295,4652,16384,8192,40.5,-15.3125,1.0,322.17431640625,0.25156402587890625,,434,222
hf_validated,668,columbus-oh,390,ljb2CahxqMj9fzdb1yHLrA,gsv,2019-11-27T23:41:44.882Z,train,gsv-columbus-390-CurbRamp.png,2500,3803,13312,6656,313.3348083496094,-16.433034896850586,1.0,80.51758575439453,-0.18587493896484375,,453,220
hf_validated,669,chicago-il,21482,pHSPCrFgfI1xNH2xUJZEtw,gsv,2023-02-10T18:29:54.938Z,train,gsv-chicago-21482-CurbRamp.png,10188,4810,16384,8192,208.84152221679688,-34.625,1.0,176.2311553955078,0.2486650049686432,,433,118
hf_validated,670,pittsburgh-pa,3112,Gl54_xpiiystJqiepctcSw,gsv,2020-11-22T16:22:21.815Z,train,gsv-pittsburgh-3112-CurbRamp.png,136,4404,16384,8192,220.32142639160156,-11.767857551574707,2.0,40.363258361816406,-1.8938446044921875,,398,177
hf_validated,671,seattle-wa,171177,lq6iSdYHGSJ6mRRqEQanBw,gsv,2021-07-21T16:02:47.081Z,train,gsv-seattle-171177-CurbRamp.png,15094,4570,16384,8192,29.040178298950195,-13.544642448425293,3.0,236.8665008544922,-0.1617584228515625,,347,160
hf_validated,672,oradell-nj,1867,f3fm2jDh8qE84FpTW0WwFw,gsv,2022-04-22T22:26:10.199Z,train,gsv-oradell-1867-CurbRamp.png,2759,4556,16384,8192,335.4375,-23.9375,1.0,116.5617446899414,1.548840045928955,,506,156
hf_validated,673,columbus-oh,23607,7AnZkg_OM9gvWCX6QzpHeA,gsv,2021-01-18T19:41:50.235Z,train,gsv-columbus-23607-CurbRamp.png,9628,5561,16384,8192,136.1763458251953,-21.828125,2.0,93.92693328857422,-1.4079055786132812,,243,378
hf_validated,674,amsterdam,6139,ck2wbknBQbvJU4RtmW8JGA,gsv,2022-03-17T17:12:50.941Z,train,gsv-amsterdam-6139-CurbRamp.png,11702,4712,16384,8192,136.625,-29.1875,1.0,72.34092712402344,-0.5669403076171875,,443,141
hf_validated,675,seattle-wa,183929,Q2UTux0IfhGT2JzEwji2YQ,gsv,2021-08-17T00:29:15.094Z,train,gsv-seattle-183929-CurbRamp.png,3758,4613,16384,8192,347.1875,-0.4955357015132904,2.0,89.29373931884766,0.5180435180664062,,419,379
hf_validated,676,newberg-or,6705,-fL-a0RKW2AF-fRMD3ULPw,gsv,2019-09-06T17:34:34.205Z,test,gsv-newberg-6705-CurbRamp.png,9940,4145,13312,6656,170.90625,-26.140625,3.0,90.99749755859375,3.2193069458007812,,572,143
hf_validated,677,seattle-wa,233032,qTODRopDBXKzeCvhrqRnFQ,gsv,2023-02-06T00:24:12.325Z,train,gsv-seattle-233032-CurbRamp.png,13412,5362,16384,8192,122.46428680419922,-24.821428298950195,2.0,358.3373718261719,-0.1066100001335144,,254,282
hf_validated,678,seattle-wa,193882,18KytzwRFUiiwlHW2_oUqQ,gsv,2022-01-27T07:07:11.489Z,test,gsv-seattle-193882-CurbRamp.png,8647,4504,16384,8192,210.75,-19.73214340209961,2.0,187.07554626464844,4.249724864959717,,183,106
hf_validated,679,chicago-il,10086,wMytoiU9cT5YioDCZifv1w,gsv,2022-03-07T21:31:56.474Z,train,gsv-chicago-10086-CurbRamp.png,5717,4506,16384,8192,314.078125,-6.28125,3.0,0.49880245327949524,-0.23445892333984375,,158,312
hf_validated,680,walla-walla,479,y2XJ0BTvegMsivb5Wxxdsw,gsv,2023-10-19T17:10:56.325Z,train,gsv-walla_walla-479-CurbRamp.png,2461,4368,16384,8192,130.62972910389215,-6.8812192278800115,2.0,239.5882568359375,0.3624100089073181,,141,232
hf_validated,681,newberg-or,1756,atlSEuOIw9YKqtU7oUwBuA,gsv,2019-03-06T23:10:28.379Z,train,gsv-newberg-1756-CurbRamp.png,1226,3732,13312,6656,163.78125,-14.015625,3.0,317.2193298339844,-3.133880615234375,,526,163
hf_validated,682,seattle-wa,237508,KRwkh1U6x6I4gE4SlYHvfg,gsv,2023-03-26T07:26:38.79Z,train,gsv-seattle-237508-CurbRamp.png,9974,4864,16384,8192,321.8125,-30.875,1.0,291.1275939941406,-0.3156740069389343,,413,151
hf_validated,683,columbus-oh,660,4i9bqi8WGkL32UGvs2FyIg,gsv,2019-12-01T14:30:35.163Z,train,gsv-columbus-660-CurbRamp.png,11436,4824,16384,8192,340.015625,-18.879465103149414,2.0,261.678466796875,-0.6179733276367188,,274,205
hf_validated,684,cdmx,5445,XhyWXlg0-VlVachhAadaPQ,gsv,2020-05-17T23:33:17.253Z,train,gsv-cdmx-5445-CurbRamp.png,13175,5268,16384,8192,265.8214416503906,-30.20535659790039,2.0,158.0922088623047,0.0417022705078125,,380,184
hf_validated,685,chicago-il,7522,h_kSYZAXPiK4ck5ymEBV6A,gsv,2021-10-23T00:03:16.109Z,test,gsv-chicago-7522-CurbRamp.png,1235,4400,16384,8192,206.0513458251953,-3.029017925262451,3.0,358.79962158203125,-0.1183624267578125,,357,333
hf_validated,686,newberg-or,1282,om7qde8xa0QvvzWD31gTVA,gsv,2019-03-06T14:14:58.573Z,train,gsv-newberg-1282-CurbRamp.png,2291,4037,13312,6656,135.1830291748047,-15.892857551574707,2.0,266.0505065917969,0.49594879150390625,,515,287
hf_validated,687,columbus-oh,24341,JB1y4hePC5vROG77uZ9NHw,gsv,2021-02-23T23:31:06.691Z,train,gsv-columbus-24341-CurbRamp.png,3454,4769,16384,8192,281.0066833496094,-22.957590103149414,1.0,13.408443450927734,-0.00199127197265625,,287,190
hf_validated,688,newberg-or,8693,YlOtj-UBUU7a14rkwa8_Ng,gsv,2019-10-09T02:03:25.962Z,train,gsv-newberg-8693-CurbRamp.png,595,3858,13312,6656,81.875,-14.098214149475098,1.0,271.5634460449219,-0.2321624755859375,,528,251
hf_validated,689,columbus-oh,27316,kCc5BnO-k6a2WIxw0gE5wg,gsv,2021-04-27T23:31:09.78Z,train,gsv-columbus-27316-CurbRamp.png,15141,5060,16384,8192,53.3125,-10.375,1.0,260.28521728515625,3.558135986328125,,358,309
hf_validated,690,chicago-il,21518,nWTcoxo4S0MImzzvlQGwpQ,gsv,2023-02-14T22:00:13.81Z,train,gsv-chicago-21518-CurbRamp.png,5064,4648,16384,8192,276.90570068359375,-12.17133903503418,2.0,359.49114990234375,-0.07969000190496445,,534,244
hf_validated,691,newberg-or,17334,7OXQOxzgVOX8_QHtg2Et-g,gsv,2020-05-03T04:22:55.837Z,train,gsv-newberg-17334-CurbRamp.png,12113,4085,13312,6656,26.3125,-28.1875,1.0,238.73886108398438,1.3955917358398438,,360,191
hf_validated,692,seattle-wa,30416,FziGgmkHrSUmIMuuznPDjQ,gsv,2019-04-30T08:43:31.595Z,train,gsv-seattle-30416-CurbRamp.png,6151,4894,16384,8192,170.25,-5.4375,1.0,179.67910766601562,2.3428115844726562,,111,342
hf_validated,693,seattle-wa,3851,8k3qbXd1dtjQHJUa_GUesg,gsv,2019-04-16T19:58:39.458Z,train,gsv-seattle-3851-CurbRamp.png,2637,4432,16384,8192,240.89955139160156,-7.138392925262451,3.0,358.2262268066406,-0.34226226806640625,,240,247
hf_validated,694,chicago-il,6802,0sngsKc7nOBejO3RbV4CgQ,gsv,2021-10-22T22:08:42.879Z,train,gsv-chicago-6802-CurbRamp.png,7251,4520,16384,8192,168.625,-4.75,1.0,178.2279052734375,0.7377548217773438,,290,270
hf_validated,695,seattle-wa,177090,tYMa9PCMSb-GzXbiI4i6Cw,gsv,2021-08-01T17:22:12.483Z,train,gsv-seattle-177090-CurbRamp.png,11231,4818,16384,8192,155.71875,-19.1875,3.0,89.83055877685547,1.0116806030273438,,382,155
hf_validated,696,seattle-wa,162413,-vRdZcYgA5L_WUbqb7cQ6g,gsv,2021-07-08T19:37:00.046Z,train,gsv-seattle-162413-CurbRamp.png,5613,4441,16384,8192,7.2589287757873535,-8.024553298950195,2.0,58.172935485839844,-6.855499267578125,,288,235
hf_validated,697,cdmx,6856,EVlGiQFm_5CtsmwBrohyIg,gsv,2021-05-05T20:26:43.14Z,train,gsv-cdmx-6856-CurbRamp.png,10170,4826,16384,8192,288.25,-26.75,1.0,280.4926452636719,-0.7794113159179688,,607,194
hf_validated,698,pittsburgh-pa,15288,7cm5Gdu4ijGM699tNOGmHA,gsv,2022-02-03T16:47:15.652Z,test,gsv-pittsburgh-15288-CurbRamp.png,6103,4670,16384,8192,324.20758056640625,-14.473214149475098,3.0,6.226922512054443,1.7288436889648438,,263,193
hf_validated,699,newberg-or,5067,8uOMnshsQpQhV0W_52HvZg,gsv,2019-05-02T22:44:36.65Z,train,gsv-newberg-5067-CurbRamp.png,9127,5170,13312,6656,94.625,-35.0,1.0,45.654693603515625,1.0101470947265625,,436,345
hf_validated,700,oradell-nj,622,QSi-X0zwaqMR5rhs09kYig,gsv,2022-03-22T20:15:41.694Z,train,gsv-oradell-622-CurbRamp.png,11715,4749,16384,8192,63.468482971191406,-27.6875,1.0,338.7634582519531,0.07371000200510025,,314,155
hf_validated,701,seattle-wa,154406,iz4I1tQtCrAeGhaU3qxNww,gsv,2021-05-15T05:03:04.418Z,train,gsv-seattle-154406-CurbRamp.png,9513,4676,16384,8192,207.28794860839844,-14.857142448425293,3.0,174.2416229248047,0.363739013671875,,260,187
hf_validated,702,oradell-nj,4547,bDhb0R_h0ibh-y_tz72Gvg,gsv,2022-05-02T23:34:01.653Z,test,gsv-oradell-4547-CurbRamp.png,11061,4969,16384,8192,77.081787109375,-12.517857551574707,2.0,7.153844833374023,0.1615447998046875,,277,326
hf_validated,703,oradell-nj,4536,KcNt66ypG-PBMI1Yo4LQFg,gsv,2022-05-02T23:32:42.827Z,test,gsv-oradell-4536-CurbRamp.png,15278,4508,16384,8192,156.019287109375,-28.4375,1.0,5.147981643676758,-0.16829681396484375,,392,113
hf_validated,704,seattle-wa,265576,zRVqz3z2dWoaOmU_bmrHjA,gsv,2023-07-19T04:18:10.916Z,test,gsv-seattle-265576-CurbRamp.png,13067,6500,16384,8192,102.17411041259766,-35.0,1.0,337.0072326660156,-1.3003000020980835,,287,366
hf_validated,705,newberg-or,1725,V1-fiwQ5DBGDOBbFo4EFGg,gsv,2019-03-06T22:56:39.683Z,test,gsv-newberg-1725-CurbRamp.png,12197,4221,13312,6656,225.8125,-21.125,1.0,91.12410736083984,-1.2353363037109375,,449,264
hf_validated,706,chicago-il,19147,FnSFGeZjgKoO-L6pM3Vh7A,gsv,2022-11-08T00:59:08.826Z,train,gsv-chicago-19147-CurbRamp.png,13080,4902,16384,8192,225.4375,-19.0,1.0,90.5537109375,-0.2989654541015625,,183,245
hf_validated,707,chicago-il,3254,ZB9YSyIn_luK-33JJ96UaA,gsv,2021-10-20T00:49:44.823Z,train,gsv-chicago-3254-CurbRamp.png,8390,4460,16384,8192,184.4375,-30.3125,1.0,201.7602081298828,2.078399658203125,,513,96
hf_validated,708,columbus-oh,409,cEGWJ0npd_WKaIPlYadD8g,gsv,2019-11-27T23:42:35.329Z,train,gsv-columbus-409-CurbRamp.png,1336,3885,13312,6656,289.7098083496094,-2.625,1.0,82.4776611328125,-0.1253509521484375,,416,321
hf_validated,709,chicago-il,12867,tD98Qj8saWcjcv9r7LQIkQ,gsv,2022-10-21T16:00:17.844Z,train,gsv-chicago-12867-CurbRamp.png,6921,4370,16384,8192,61.54999923706055,-9.5,2.0,88.6098861694336,-0.0309200007468462,,349,196
hf_validated,710,cdmx,2081,XMBmgTtUIVPlngowogy0tw,gsv,2020-05-02T03:58:16.028Z,train,gsv-cdmx-2081-CurbRamp.png,12919,5451,16384,8192,24.375,-24.6875,1.0,289.19378662109375,-0.0047760009765625,,408,274
hf_validated,711,oradell-nj,6579,2yU4Dr2Iw3DK72NRjvau-Q,gsv,2022-06-13T19:13:46.729Z,test,gsv-oradell-6579-CurbRamp.png,10442,4769,16384,8192,142.578125,-18.77901840209961,1.0,89.54174041748047,-0.6608963012695312,,338,215
hf_validated,712,seattle-wa,6560,ltVDrYKwq-qneP9fwqhM2g,gsv,2019-04-22T22:31:00.305Z,train,gsv-seattle-6560-CurbRamp.png,6795,4926,16384,8192,344.7053527832031,-31.4375,1.0,2.730820655822754,-0.00290679931640625,,281,158
hf_validated,713,pittsburgh-pa,15501,lV7akWojzHwu3e0W8HAz_w,gsv,2022-02-03T22:58:23.574Z,test,gsv-pittsburgh-15501-CurbRamp.png,10153,5595,16384,8192,30.3125,-35.0,1.0,347.2285461425781,-0.7589263916015625,,360,227
hf_validated,714,chicago-il,10393,97G2t9dhbIOH6KyzAo9I3A,gsv,2022-04-14T18:47:47.447Z,test,gsv-chicago-10393-CurbRamp.png,10979,5020,16384,8192,3.1450893878936768,-15.955357551574707,2.0,287.89453125,-0.8961944580078125,,191,302
hf_validated,715,chicago-il,18102,wDh4WC3iF3uX8Ai6yp6vHQ,gsv,2022-11-01T04:14:17.571Z,test,gsv-chicago-18102-CurbRamp.png,2091,990,3328,1664,145.6875,-18.484375,3.0,89.93795776367188,-3.3500137329101562,,126,210
hf_validated,716,newberg-or,10116,CMfP8N5MJVfMQBSeswsvsA,gsv,2019-10-09T21:21:15.147Z,train,gsv-newberg-10116-CurbRamp.png,10129,5003,13312,6656,162.6875,-35.0,1.0,37.637699127197266,-1.578033447265625,,214,335
hf_validated,717,seattle-wa,132585,LwUG4YSEITzBilrv6azddA,gsv,2021-02-16T01:09:55.341Z,train,gsv-seattle-132585-CurbRamp.png,5532,4863,16384,8192,245.6875,-15.4375,1.0,305.62078857421875,-0.46549224853515625,,369,249
hf_validated,718,newberg-or,6197,vGqTrSbdXMlaUHiqSYAV0A,gsv,2019-09-01T22:51:46.922Z,train,gsv-newberg-6197-CurbRamp.png,8719,4436,13312,6656,155.00892639160156,-28.29464340209961,1.0,114.17293548583984,3.2354354858398438,,443,256
hf_validated,719,seattle-wa,123441,i7Dtc5eQwwlnGtFzsYVUFw,gsv,2021-01-17T19:18:05.69Z,train,gsv-seattle-123441-CurbRamp.png,6083,5083,16384,8192,324.4821472167969,-23.321428298950195,2.0,358.6379089355469,3.3065600395202637,,216,225
