filename,city,label_id,pano_id,pano_in_train,nearest_train_m,missing-tactile-warning,narrow,not-enough-landing-space,not-level-with-street,parallel-lines,points-into-traffic,pooled-water,steep,surface-problem,tactile-warning,prob:missing-tactile-warning,prob:narrow,prob:not-enough-landing-space,prob:not-level-with-street,prob:parallel-lines,prob:points-into-traffic,prob:pooled-water,prob:steep,prob:surface-problem,prob:tactile-warning
chicago-il__3039__fov50.jpg,chicago-il,3039,H7Wdfh_4xpvhjSEFOyxs4g,False,15.154922,0,0,0,0,0,1,0,0,0,0,0.0,2e-06,5.7e-05,7.1e-05,0.0,0.004495,7e-06,3e-06,9e-06,0.452637
chicago-il__9923__fov50.jpg,chicago-il,9923,Dx4nj-FZ1j2cTWGKofNZ9g,True,0.579954,0,0,0,0,0,0,0,0,0,0,2e-06,9e-06,2e-06,1.5e-05,0.0,1e-06,4e-05,7e-06,2.7e-05,0.001868
chicago-il__1565__fov50.jpg,chicago-il,1565,oF8Bx0KvESGZSa3fiTFVpQ,True,9.942354,0,0,0,0,0,0,0,0,0,0,8.9e-05,0.0,0.0,4e-06,0.0,0.001061,1.4e-05,0.0,0.015487,2e-05
chicago-il__11680__fov50.jpg,chicago-il,11680,q2oYmhuCev8MDqvalO7xcA,False,107.962405,1,0,0,0,0,0,0,0,0,0,0.999997,9e-06,8.7e-05,0.133933,0.0,5.8e-05,1.4e-05,0.001113,7.5e-05,1e-06
chicago-il__20506__fov50.jpg,chicago-il,20506,BjoA0BxfrSbzu4_qhJzB6A,False,140.108267,0,0,0,0,0,0,0,0,0,0,3.4e-05,6e-06,2e-06,8.6e-05,0.0,0.0,6.7e-05,5e-06,2.8e-05,0.002039
chicago-il__16345__fov50.jpg,chicago-il,16345,iE-Q0S-jqZCaAKlTjZE73w,False,90.594883,0,1,0,0,0,0,0,0,0,0,3.8e-05,7.9e-05,0.003694,1e-06,0.0,0.0,9e-06,1e-06,0.073488,7.6e-05
chicago-il__10998__fov50.jpg,chicago-il,10998,J8YJsSU0WQYJPFJkAlFZbg,False,4.897375,0,1,0,0,0,0,0,0,0,0,1e-06,0.007431,0.000145,0.001351,0.0,0.000243,1.2e-05,0.000464,0.000563,0.998792
chicago-il__18102__fov50.jpg,chicago-il,18102,wDh4WC3iF3uX8Ai6yp6vHQ,True,3.870059,1,0,0,1,0,0,0,0,1,0,0.999977,7e-06,2.1e-05,0.026608,0.0,3e-06,7.9e-05,6.6e-05,0.173023,1e-06
chicago-il__9899__fov50.jpg,chicago-il,9899,thJ5a6_nxMo2KIly_YHO8Q,True,16.461711,0,0,0,0,0,0,0,0,0,0,1e-06,1.2e-05,1e-06,5.2e-05,0.0,7.5e-05,5.4e-05,1e-06,1.3e-05,0.134312
chicago-il__2803__fov50.jpg,chicago-il,2803,w-FpPUVlGURNqZdFX-XLHg,False,0.845465,0,0,0,0,0,0,0,0,0,0,6e-06,0.00037,2e-06,3.5e-05,0.0,1e-06,1.7e-05,2e-06,2e-06,0.001419
chicago-il__17146__fov50.jpg,chicago-il,17146,y1DDDxt-zecCZlNpj6HpYA,True,4.847948,1,0,0,0,0,0,0,0,1,0,0.999998,0.001197,0.000157,0.011043,0.0,3.1e-05,0.000227,3.9e-05,4.8e-05,0.0
chicago-il__12788__fov50.jpg,chicago-il,12788,Yem4xpf7DTNf9teiPonn_Q,False,181.069717,1,0,0,0,0,0,0,0,0,0,0.999997,3.3e-05,8.4e-05,0.000186,0.0,5e-06,1.3e-05,0.000342,8e-06,0.0
chicago-il__17442__fov50.jpg,chicago-il,17442,47nsNbnwoXxMGITAcp18Lg,True,3.400335,1,0,0,1,0,0,0,0,0,0,0.973137,1e-06,5e-06,1.3e-05,0.0,9e-06,2e-06,1e-06,0.010983,0.0
chicago-il__2874__fov50.jpg,chicago-il,2874,7isK2c-aoCI3_aB8X84FTg,True,0.796027,0,0,0,0,0,0,0,0,0,0,2.8e-05,2.2e-05,0.0,5.7e-05,0.0,3e-06,0.000131,1e-06,0.000798,0.000318
chicago-il__1245__fov50.jpg,chicago-il,1245,0bcM2qyE5dVlbdToF1iIhw,True,13.143829,1,1,0,0,0,0,0,0,0,0,0.982801,0.007614,1e-06,0.002178,0.0,0.0,3e-06,2e-06,0.000731,0.0
chicago-il__10798__fov50.jpg,chicago-il,10798,i3Z6Wyylpo5DxbIVFT8AYQ,True,2.354039,0,0,0,0,0,0,0,0,1,0,7.2e-05,0.0,0.00086,9e-06,0.0,4.4e-05,3e-06,0.0,4e-06,5.8e-05
chicago-il__2531__fov50.jpg,chicago-il,2531,rWXuu-Q-xdl-YXPYRgYX8g,True,7.118418,1,0,0,0,0,0,0,1,0,0,0.999448,4e-06,1.7e-05,2.8e-05,0.0,1e-06,1e-06,1e-05,8e-06,0.0
chicago-il__10566__fov50.jpg,chicago-il,10566,A36bUfZJdwf286MN_7NTww,True,2.630618,0,0,0,0,0,0,0,0,0,0,1e-05,4.7e-05,3e-06,0.000633,0.0,0.0,9.6e-05,2.2e-05,0.314413,0.001373
chicago-il__6019__fov50.jpg,chicago-il,6019,_91X98ZVnhE1hYEVROEC4g,True,0.511321,1,1,0,0,0,1,0,1,1,0,1.0,0.012309,6.6e-05,0.002794,0.0,5.3e-05,7e-06,0.010044,0.003321,0.0
chicago-il__19415__fov50.jpg,chicago-il,19415,6NegC0muPoMeeFFrlRqRBw,True,9.385028,1,0,0,0,0,1,0,0,0,0,0.995441,2.6e-05,0.034914,0.000148,0.0,0.979761,3e-06,2.5e-05,0.857832,1.6e-05
chicago-il__6318__fov50.jpg,chicago-il,6318,hR6Zcp5_63nTrsx2kJ_kbA,False,225.697658,0,0,0,0,0,0,0,0,0,0,3.9e-05,0.21089,4e-06,0.000402,0.0,0.0,6.8e-05,3e-06,0.080212,0.001914
chicago-il__1243__fov50.jpg,chicago-il,1243,k_OoXWHoHmIbFPJ5HYVSzA,False,12.626105,0,0,0,0,0,1,0,0,1,0,1e-06,0.000135,0.487308,1.3e-05,0.0,0.666263,3e-05,2.1e-05,5.8e-05,0.864219
chicago-il__11123__fov50.jpg,chicago-il,11123,vyCURZ8UThSFuc29vEvk1g,True,2.189266,0,0,0,0,0,0,0,0,0,0,1e-06,0.002154,1.1e-05,1e-06,0.0,1e-06,2.2e-05,1.8e-05,7e-05,0.006087
chicago-il__43055__fov50.jpg,chicago-il,43055,yUq_JA12Ihoj7Kjf_cs66Q,True,2.704347,0,0,0,0,0,0,0,0,0,0,1e-06,0.0,1.6e-05,6e-06,0.0,0.00103,2e-06,1e-06,0.00014,0.043603
chicago-il__10614__fov50.jpg,chicago-il,10614,7gg2z3j4kFPUGngHIHENpg,False,11.553193,0,0,0,0,0,1,0,0,0,0,1e-06,2e-06,9.5e-05,1e-06,0.0,0.000703,9e-06,5e-06,0.000313,0.898589
chicago-il__743__fov50.jpg,chicago-il,743,oS_0qvx6ZlgyXm0aHzd_IA,False,32.952606,0,0,0,0,0,0,0,0,0,0,0.0,5.8e-05,0.000938,1.4e-05,0.0,1.6e-05,8e-06,1.7e-05,1.2e-05,0.080934
chicago-il__106__fov50.jpg,chicago-il,106,n9hoZScKGa4OAnuS5vqLew,True,2.923759,1,0,0,0,0,0,0,0,1,0,0.981872,2e-06,1e-06,3e-06,0.0,0.394391,1e-06,1e-06,2.9e-05,0.0
chicago-il__28991__fov50.jpg,chicago-il,28991,L-49xd-3qPUGEZlx-BzjsA,True,4.369517,0,0,0,0,0,0,0,0,1,0,0.998725,0.012422,1.3e-05,5e-05,0.0,0.0,1.3e-05,3e-06,0.000381,0.0
chicago-il__28882__fov50.jpg,chicago-il,28882,hJrSG1Ywl3qWYUPsjUCdGQ,True,3.744734,0,0,0,0,0,0,0,0,1,0,9e-06,0.001071,0.00408,0.0,0.0,3e-06,3.7e-05,1e-06,0.962204,0.000776
chicago-il__10554__fov50.jpg,chicago-il,10554,UDqKn9WzCohOQ68qlcgAHQ,True,0.54278,0,0,0,0,0,0,0,0,0,0,6.7e-05,0.01594,0.0,8.2e-05,0.0,1.2e-05,6e-06,1.5e-05,0.000586,0.007564
chicago-il__3324__fov50.jpg,chicago-il,3324,jphhXoZFL8sNbC26myRQPQ,False,126.082441,0,0,0,0,0,0,0,0,0,0,3.1e-05,0.000605,1e-06,9e-06,0.0,1e-06,1.5e-05,3e-06,2e-05,2e-06
chicago-il__2471__fov50.jpg,chicago-il,2471,laJvBJwUDh_oEOmBlUcaNQ,True,5.88106,1,0,0,0,0,0,0,0,0,0,0.999998,3.9e-05,0.000103,0.000186,0.0,5e-06,1.5e-05,2.6e-05,1.8e-05,0.0
chicago-il__7858__fov50.jpg,chicago-il,7858,XDpvl00S2hPWFbnpGNZPIQ,False,20.059981,0,0,0,0,0,1,0,0,0,0,1.5e-05,7e-05,1.1e-05,0.001834,0.0,0.990323,6.7e-05,7e-06,1.4e-05,0.704977
chicago-il__17331__fov50.jpg,chicago-il,17331,N-M6cnxvqHLmzzNeo_Nmhw,True,14.716416,1,0,0,0,0,0,0,0,1,0,0.999998,1e-05,1.5e-05,0.006124,0.0,8.7e-05,1.3e-05,0.006262,0.370309,7e-06
chicago-il__10684__fov50.jpg,chicago-il,10684,O0-W_DdXzq4iXX0mnxitiw,True,17.640941,0,0,0,0,0,1,0,0,0,0,1.9e-05,0.0,7.5e-05,1e-06,0.0,0.807574,5e-06,0.0,4e-06,0.00317
chicago-il__3477__fov50.jpg,chicago-il,3477,PJlXqFBABl1ZZAypDQQkPA,False,67.246764,0,0,0,0,0,0,0,0,0,0,2e-06,0.004308,0.000631,7e-06,0.0,2.6e-05,4.8e-05,4.6e-05,0.000127,0.996256
chicago-il__6147__fov50.jpg,chicago-il,6147,pMyKdfpv7nEmnncgMr0tQw,False,66.77597,1,0,0,0,0,0,1,0,0,0,0.999986,0.295989,3e-06,0.021875,0.0,0.0,7.8e-05,2e-06,0.002613,0.0
chicago-il__8469__fov50.jpg,chicago-il,8469,1LomRL1ore78IHxhvdlmLw,True,0.597037,1,1,0,0,0,0,0,0,0,0,0.999622,4e-06,2e-06,1.2e-05,0.0,4e-06,2e-06,5e-06,4e-06,0.0
chicago-il__15245__fov50.jpg,chicago-il,15245,NPde_4BI7stAmPwjDsmxuw,True,15.237354,1,0,0,0,0,0,0,0,1,0,0.999939,0.000175,1.5e-05,0.000316,0.0,0.000115,0.00019,0.000152,0.996459,7e-06
chicago-il__8455__fov50.jpg,chicago-il,8455,PF1AYBTEc0z2_Qb0wg9gFw,True,0.881579,0,0,0,0,0,0,0,0,1,0,0.002774,3e-05,0.000207,1e-06,0.0,0.0,3e-06,2e-06,0.017424,2e-06
chicago-il__20718__fov50.jpg,chicago-il,20718,wu6sIdQq4IOvuSuypU_H7g,True,1.384702,0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.2e-05,6.4e-05,0.0,0.000437,4e-06,6e-06,4.2e-05,0.015224
chicago-il__9619__fov50.jpg,chicago-il,9619,VPtZsnepatrsQNEF2UdE1w,False,16.744674,0,1,0,0,0,0,0,0,0,0,2.4e-05,5e-06,5.6e-05,3e-06,0.0,1.8e-05,1.7e-05,0.0,0.130666,6.1e-05
chicago-il__16446__fov50.jpg,chicago-il,16446,71CSlT1IwXYrMU8llEqUVg,True,5.39837,1,0,0,0,0,0,0,0,1,0,0.999622,0.006014,2.5e-05,0.281934,0.0,4.3e-05,0.000468,0.001885,0.999956,3.8e-05
chicago-il__19945__fov50.jpg,chicago-il,19945,wnkk3iGN7A6o5JtMPzSuYQ,False,240.635576,0,0,0,0,0,0,0,0,1,0,0.000314,0.000815,0.001837,0.010371,0.0,1.7e-05,0.001048,0.000531,0.999993,0.001719
chicago-il__3163__fov50.jpg,chicago-il,3163,ymqTQx1CO4U-1jBnnY5fnw,True,4.792863,0,0,0,0,0,0,0,0,0,0,1.5e-05,1e-06,0.001904,7.4e-05,0.0,6.5e-05,1e-05,5.8e-05,2.6e-05,0.045006
chicago-il__10690__fov50.jpg,chicago-il,10690,AXBNpKe7I_T7KIaiDZdXvQ,False,1.293168,1,0,0,1,0,0,0,0,0,0,0.999982,3.5e-05,3e-06,1.6e-05,0.0,1.9e-05,3e-06,1.1e-05,0.009954,0.0
chicago-il__11675__fov50.jpg,chicago-il,11675,t9UN98AaaZ6uyWVd0e-CMw,True,1.022736,0,0,0,0,0,0,0,0,0,0,0.002245,0.0,0.0,5.1e-05,0.0,1.2e-05,1.8e-05,0.0,3.1e-05,5.1e-05
chicago-il__6321__fov50.jpg,chicago-il,6321,hR6Zcp5_63nTrsx2kJ_kbA,False,204.318083,1,0,0,0,0,0,0,0,0,0,0.999941,0.000196,1.4e-05,0.026011,0.0,1e-06,3e-06,2.8e-05,3.6e-05,0.0
chicago-il__6156__fov50.jpg,chicago-il,6156,FjYKR3dK7k9Hop8Xs5c25Q,True,9.454855,1,1,0,0,0,0,0,0,0,0,0.999993,0.000119,0.0,0.090875,0.0,4e-06,6e-06,0.000434,0.000529,0.0
chicago-il__7848__fov50.jpg,chicago-il,7848,8CY2P8BrDTpxPxzUzDwf_A,True,7.3385,1,1,0,0,0,0,1,0,0,0,0.999933,2e-06,2e-06,0.01668,0.0,1e-06,5.7e-05,0.000175,0.000643,0.0
chicago-il__1459__fov50.jpg,chicago-il,1459,6fR5pDm3T8Po7B0oF7I-1w,True,1.010849,0,0,0,0,0,0,0,0,0,0,0.0,5.8e-05,0.000176,9e-06,0.0,6e-06,5e-06,4.9e-05,0.005709,0.898621
chicago-il__11076__fov50.jpg,chicago-il,11076,3gIEmmwzo-a_QhyScIvXtA,False,0.669527,0,0,0,0,0,1,0,0,0,0,0.134901,5e-06,0.0,2.6e-05,0.0,0.028502,4e-06,0.0,0.000949,1e-06
chicago-il__15643__fov50.jpg,chicago-il,15643,wdwVp5GmU61z00ohgSKtUA,True,6.335679,0,0,0,0,0,0,0,0,0,0,0.910096,1.7e-05,0.000561,0.0,0.0,0.026964,1e-06,0.0,5e-06,0.0
chicago-il__43071__fov50.jpg,chicago-il,43071,n1SINlHsW6A5oM8kyFbUfg,True,15.914643,0,0,0,0,0,1,0,0,0,0,0.983611,6e-06,4e-06,3e-06,0.0,1.3e-05,1.3e-05,0.0,0.004421,0.0
chicago-il__22161__fov50.jpg,chicago-il,22161,iYSvC_aqRZbmKhWdC5omLw,False,156.175473,0,0,0,0,0,0,0,0,0,0,0.0,0.002215,0.436217,1e-06,0.0,6e-06,5.5e-05,6e-06,0.012769,0.000909
chicago-il__9327__fov50.jpg,chicago-il,9327,mW_Q9gZjytwQOLW1ZbEvzg,True,3.589597,0,0,0,0,0,0,0,0,0,0,2.2e-05,0.002549,1e-06,0.005861,0.0,1e-06,0.000252,7e-06,0.985036,0.059812
chicago-il__9383__fov50.jpg,chicago-il,9383,PmwvFe-wRvH-z41sr2wmUw,False,10.694224,0,0,0,0,0,0,0,0,0,0,5e-06,0.00051,1e-06,5e-06,0.0,8e-06,2.5e-05,2e-06,2e-06,0.003704
chicago-il__15700__fov50.jpg,chicago-il,15700,m-C2-HkgiRylDn5tECfhJA,True,5.0991,0,0,0,0,0,0,0,0,0,0,1e-06,0.0,0.000248,7e-06,0.0,4e-06,9e-06,4e-06,9e-05,0.014427
chicago-il__2291__fov50.jpg,chicago-il,2291,7PVAQtn9xlagSSsqmO9YPA,True,1.804533,0,0,0,0,0,0,0,0,0,0,0.02338,0.0,0.0,0.001803,0.0,0.050236,2e-06,3.9e-05,0.003367,0.000158
chicago-il__43062__fov50.jpg,chicago-il,43062,yUq_JA12Ihoj7Kjf_cs66Q,True,3.073307,0,0,0,0,0,0,0,0,0,0,0.998667,4.2e-05,0.0,1.8e-05,0.0,6e-06,0.0,3e-06,1.8e-05,1e-06
chicago-il__927__fov50.jpg,chicago-il,927,UqgL7NZDw7Zdi07VJCqK1w,True,5.182115,0,0,0,0,0,0,0,0,0,0,1e-06,0.000106,2e-06,1.8e-05,0.0,1e-06,1.4e-05,1.9e-05,4.7e-05,0.00084
chicago-il__135__fov50.jpg,chicago-il,135,InwNIrgOQJl1zXb6X-gWWA,False,67.142083,0,0,0,0,0,0,0,0,0,0,9e-06,3e-06,3e-06,1e-06,0.0,1.7e-05,5e-06,0.0,1e-05,0.000238
chicago-il__3153__fov50.jpg,chicago-il,3153,yiwvXBNLkV2ss5_veSm3vg,False,0.930634,0,0,0,0,0,0,0,0,0,0,1.9e-05,1e-06,1e-06,0.000373,0.0,1.4e-05,3e-06,1e-06,0.00716,0.062043
chicago-il__523__fov50.jpg,chicago-il,523,POxnc-t5f-TUcQ7lPFm_lQ,True,11.560038,0,0,0,0,0,0,0,0,0,0,1e-06,3e-06,4.1e-05,6e-06,0.0,1e-06,1.4e-05,1.3e-05,0.001706,0.02772
chicago-il__2200__fov50.jpg,chicago-il,2200,UzhP-Vjw3SOYmeW6OT13bQ,True,0.272311,0,0,0,0,0,0,0,0,0,0,1e-06,1e-06,4e-06,3.7e-05,0.0,0.000233,1.1e-05,3e-06,0.000389,0.953606
chicago-il__480__fov50.jpg,chicago-il,480,_W-X-7EmqnUZ3_vHd2RQPQ,False,26.691441,0,0,0,0,0,0,0,0,0,0,2e-06,0.000296,0.006003,0.0,0.0,1e-06,6e-06,3e-06,0.000399,3.3e-05
chicago-il__937__fov50.jpg,chicago-il,937,_iC0-_BSQX5t5C60DQiiIg,True,5.831267,0,0,0,0,0,0,0,0,0,0,0.000115,4e-06,3e-06,6e-06,0.0,1e-06,1.4e-05,1e-06,2.4e-05,1e-06
chicago-il__1909__fov50.jpg,chicago-il,1909,8RkajyyzgBsmPtrt5xhR9Q,True,0.111195,0,0,0,0,0,0,0,0,1,0,8e-06,1.7e-05,1e-06,8e-06,0.0,8e-06,4.3e-05,1e-06,0.727656,0.001057
chicago-il__5588__fov50.jpg,chicago-il,5588,QuS_6RuJg1oIGSasguXZZg,True,0.672296,0,0,0,0,0,0,1,0,0,0,5e-06,1e-06,3e-06,5e-06,0.0,1.5e-05,2.6e-05,0.0,2.1e-05,1e-05
chicago-il__11026__fov50.jpg,chicago-il,11026,uc9VZomPktvytOgQ4Dp7Bw,True,8.748513,0,0,0,0,0,0,0,0,0,0,2.8e-05,5.4e-05,0.0,0.000103,0.0,9e-06,0.000204,3e-06,0.000114,0.000655
chicago-il__8150__fov50.jpg,chicago-il,8150,tiDsVt7bN52zymSBLZ_AZw,False,56.485056,0,0,0,0,0,1,0,0,0,0,0.995153,0.0,0.00012,1.5e-05,0.0,0.002132,0.0,0.0,6e-06,0.0
chicago-il__550__fov50.jpg,chicago-il,550,HmDTe-jrNLgPRciHLchq5g,False,0.4139,1,0,0,0,0,0,0,0,1,0,0.999935,0.025388,0.000382,0.000106,0.0,0.0,3.4e-05,8.7e-05,0.489691,0.0
chicago-il__1878__fov50.jpg,chicago-il,1878,D2XmwbxFjoip5fS1nakmxQ,True,0.428996,0,0,0,0,0,0,0,0,0,0,1e-06,2.2e-05,9e-06,1e-06,0.0,3.2e-05,4e-06,8e-06,7.4e-05,0.282363
chicago-il__10393__fov50.jpg,chicago-il,10393,97G2t9dhbIOH6KyzAo9I3A,False,2.016984,1,0,0,0,0,0,1,0,1,0,0.999991,0.002901,0.0,0.000154,0.0,0.000382,0.0001,2.7e-05,0.000485,0.0
chicago-il__10109__fov50.jpg,chicago-il,10109,U-oblQDHgJGBcEXlvDjaDQ,True,5.678235,0,0,0,0,0,0,0,0,1,0,0.157003,3e-06,0.0,0.002354,0.0,2e-06,2.9e-05,2e-06,0.000818,2e-06
chicago-il__10766__fov50.jpg,chicago-il,10766,1SOEReoFhKp4s2VaRuG2xQ,True,13.903304,0,0,0,0,0,1,0,0,0,0,0.000141,0.0,8.1e-05,1e-05,0.0,0.986623,2.3e-05,0.0,0.000204,0.014364
chicago-il__7432__fov50.jpg,chicago-il,7432,8B0EpeL4V8QdSm_zaurMnw,True,4.02127,0,0,0,0,0,0,0,0,0,0,2e-06,6e-05,1.4e-05,6.4e-05,0.0,7e-06,5.9e-05,1e-06,0.098001,0.036144
chicago-il__2164__fov50.jpg,chicago-il,2164,plb9lq-cpOf_2jPcHOVgyQ,False,3.001825,0,0,0,0,0,0,0,0,1,0,0.000392,0.0,7e-06,1e-06,0.0,0.000575,3e-06,0.0,0.000839,0.000721
chicago-il__10598__fov50.jpg,chicago-il,10598,4X797DmXEhhIa0DTmNz7qQ,True,8.016726,0,0,0,0,0,0,0,0,1,0,0.005371,7e-06,5e-06,4e-06,0.0,1e-06,1.9e-05,6.3e-05,0.813231,5.2e-05
chicago-il__10722__fov50.jpg,chicago-il,10722,FoVAf8iFgc7W1PEOWsnaeA,True,3.977792,0,0,0,0,0,0,0,0,0,0,6e-06,1e-06,0.0,0.00016,0.0,5.5e-05,3e-06,1e-06,5.7e-05,0.014621
chicago-il__851__fov50.jpg,chicago-il,851,CkuZ28LtfmcUI2XH5Qud1g,True,2.451854,0,0,0,0,0,0,0,0,0,0,0.999807,2.3e-05,0.0,0.000878,0.0,1e-06,1e-05,1e-06,0.000444,0.0
chicago-il__1303__fov50.jpg,chicago-il,1303,gIg3ZQhJE_D0NRl7mTSRtg,True,3.587649,0,0,0,0,0,0,0,0,0,0,1.6e-05,2e-06,0.0,0.000212,0.0,0.000274,2e-06,7.1e-05,0.000225,0.101964
chicago-il__2219__fov50.jpg,chicago-il,2219,vuRokZp9DXhqiYbbF0v55w,True,3.723068,0,0,0,0,0,0,0,0,0,0,1e-06,3.8e-05,1e-05,9.4e-05,0.0,1.9e-05,2.2e-05,2.5e-05,5e-05,0.966532
chicago-il__5234__fov50.jpg,chicago-il,5234,UFRh5ciE4mMgj_6Zbgifeg,True,6.093241,0,0,0,0,0,0,0,0,0,0,2e-06,6e-06,1.9e-05,0.000112,0.0,3e-06,6.4e-05,7e-06,3.3e-05,0.410914
chicago-il__6649__fov50.jpg,chicago-il,6649,PT9NTS2H6oj26qttf7WoVQ,True,3.640247,0,0,0,0,0,0,0,0,0,0,7.6e-05,1e-06,0.0,0.000479,0.0,9e-06,7e-06,3e-06,8e-06,0.000646
chicago-il__12596__fov50.jpg,chicago-il,12596,l83bW1ewJr9SueOh7p7q-A,False,29.149025,1,0,0,0,0,0,0,0,0,0,0.999991,2.5e-05,3e-06,0.000999,0.0,1e-06,0.00052,3.7e-05,0.000212,0.0
chicago-il__1200__fov50.jpg,chicago-il,1200,8RkajyyzgBsmPtrt5xhR9Q,True,0.138477,0,0,0,0,0,0,0,0,0,0,2.3e-05,0.016901,2e-06,0.000216,0.0,1e-06,2e-06,4e-06,0.172248,0.000356
chicago-il__2813__fov50.jpg,chicago-il,2813,pfZQV9tFkXsKd9RoacU2Uw,True,5.808316,0,0,0,0,0,0,0,0,0,0,3e-06,0.098902,1e-05,2e-06,0.0,3e-05,8.2e-05,4e-06,0.000119,0.17984
chicago-il__411__fov50.jpg,chicago-il,411,7forUcdCQ2ndprYtCgpuNQ,True,15.795177,0,0,0,0,0,0,0,0,0,0,3.3e-05,0.0,0.0,0.000209,0.0,3.8e-05,4.7e-05,1e-06,0.000239,0.008237
chicago-il__17645__fov50.jpg,chicago-il,17645,DGAw-5Pjl1PZGfmn_ru5Xw,True,0.2,1,0,0,0,0,0,0,0,0,0,0.999988,1.8e-05,0.052064,6e-06,0.0,0.000228,3e-06,6.2e-05,2e-06,0.0
chicago-il__7149__fov50.jpg,chicago-il,7149,8bUD-oICWMZ_oG5P3HAF4A,True,6.464151,0,0,0,0,0,0,0,0,0,0,0.0,0.000368,4.1e-05,1.9e-05,0.0,0.002571,2.1e-05,5.8e-05,6.5e-05,0.905281
chicago-il__4706__fov50.jpg,chicago-il,4706,ufTaMDKgOWTLR0rJkYjDZg,True,0.452372,0,0,0,0,0,0,0,0,0,0,1e-05,0.000124,1.6e-05,1e-06,0.0,1e-06,1.6e-05,1e-06,0.474427,0.000138
chicago-il__3315__fov50.jpg,chicago-il,3315,plB39FH5_9dSPtKhdK23Pg,False,116.645084,0,0,0,0,0,0,0,0,1,0,7.3e-05,9.7e-05,0.0,0.033397,0.0,5e-06,2e-06,2.9e-05,0.066666,0.034019
chicago-il__2117__fov50.jpg,chicago-il,2117,Fs8_hZdkUMjl9pDfEW46Wg,False,0.47021,0,0,0,0,0,0,0,0,1,0,3e-06,7e-06,0.001152,4e-06,0.0,0.002802,1.1e-05,9e-06,0.468113,0.994292
chicago-il__7441__fov50.jpg,chicago-il,7441,kN6g0gc6xNGKgZJVEdE-yw,True,10.187829,0,0,0,0,0,0,0,0,0,0,0.003391,0.000144,0.0,0.000761,0.0,0.0,3e-06,1.3e-05,0.000242,4e-06
chicago-il__17988__fov50.jpg,chicago-il,17988,wzcXG-X67UrrlDoJ2vsoFw,False,112.69742,1,0,0,0,0,0,1,0,1,0,0.999861,0.002193,3.7e-05,0.202843,0.0,0.000314,0.952075,5.5e-05,0.453096,7e-06
chicago-il__3524__fov50.jpg,chicago-il,3524,8bUD-oICWMZ_oG5P3HAF4A,True,2.373251,0,0,0,0,0,0,0,0,0,0,4e-06,0.0,1e-06,6.4e-05,0.0,0.000279,4.7e-05,3e-06,3.2e-05,0.082309
chicago-il__10116__fov50.jpg,chicago-il,10116,i3Z6Wyylpo5DxbIVFT8AYQ,True,9.554639,1,0,0,0,0,0,0,0,0,0,0.999773,6e-06,2e-05,2.3e-05,0.0,1.9e-05,2e-06,3e-06,2e-06,0.0
chicago-il__21043__fov50.jpg,chicago-il,21043,2ESzRLbP4-S8tUdQX4URcQ,False,4.936657,1,1,0,0,0,0,0,0,1,0,0.999566,0.001177,0.0,0.00204,0.0,0.0,8e-05,9e-06,0.668217,3e-06
chicago-il__17627__fov50.jpg,chicago-il,17627,DGAw-5Pjl1PZGfmn_ru5Xw,True,3.493192,1,0,0,0,0,0,0,0,0,0,0.999742,0.067868,7e-06,0.001426,0.0,1e-06,5e-06,1e-06,0.000256,0.0
chicago-il__43034__fov50.jpg,chicago-il,43034,K05wEEZpmtBfkxHMDOCmNw,True,5.132243,0,0,0,0,0,0,0,0,1,0,0.989676,0.000303,1e-06,6.9e-05,0.0,0.0,1.2e-05,1.5e-05,0.00025,0.0
chicago-il__15998__fov50.jpg,chicago-il,15998,yewlUUIIOD1IXhEDUwMhWA,False,103.778534,1,0,0,0,0,0,0,0,1,0,0.999998,0.000217,0.000651,0.171146,0.0,0.000317,0.024318,0.001892,0.440057,5e-06
chicago-il__4815__fov50.jpg,chicago-il,4815,Kgx2Rjw3elJdMViQ89Sqmw,True,8.480294,0,0,0,0,0,0,0,0,0,0,8e-06,0.000115,2e-06,7e-06,0.0,0.0,3.4e-05,5e-06,4e-06,0.000164
chicago-il__19073__fov50.jpg,chicago-il,19073,ETb-ywUu5vi41SaDK9zVxg,False,403.330101,1,0,0,0,0,0,0,0,1,0,0.999722,0.086497,1e-06,0.22683,0.0,1e-06,0.000105,0.000475,0.03016,2e-06
chicago-il__15026__fov50.jpg,chicago-il,15026,x00sHXzGoH8orbNHIvPhTg,False,45.333857,1,0,0,0,0,0,0,0,1,0,0.999993,2.1e-05,0.243359,0.000585,0.0,1.6e-05,0.000112,0.048817,0.272029,1e-06
chicago-il__10625__fov50.jpg,chicago-il,10625,SdVcUhIx6Z1vI6bqCEDpJw,True,5.355622,0,0,0,0,0,1,0,0,0,0,0.774499,5e-06,1e-06,7.7e-05,0.0,0.000175,0.0,1e-06,0.000342,9e-06
chicago-il__2412__fov50.jpg,chicago-il,2412,GVfvb0YtOcp5I7bsP7j_pA,True,8.183551,0,0,0,0,0,0,0,0,0,0,2e-06,2e-06,3e-06,1.9e-05,0.0,0.000128,2.6e-05,6e-06,1e-05,0.090543
chicago-il__3054__fov50.jpg,chicago-il,3054,E3il8vhw4iER9A9mrcseEg,True,0.619051,0,0,0,0,0,0,0,0,0,0,2e-06,3.6e-05,2e-06,3e-06,0.0,2e-06,5e-06,0.0,0.008229,0.000142
