filename,city,label_id,pano_id,pano_in_train,nearest_train_m,missing-tactile-warning,narrow,not-enough-landing-space,not-level-with-street,parallel-lines,points-into-traffic,pooled-water,steep,surface-problem,tactile-warning,prob:missing-tactile-warning,prob:narrow,prob:not-enough-landing-space,prob:not-level-with-street,prob:parallel-lines,prob:points-into-traffic,prob:pooled-water,prob:steep,prob:surface-problem,prob:tactile-warning
chicago-il__2200__fov90.jpg,chicago-il,2200,UzhP-Vjw3SOYmeW6OT13bQ,True,0.272311,0,0,0,0,0,0,0,0,0,0,4e-06,2.2e-05,2.5e-05,0.000225,0.0,3e-06,1e-06,4e-06,0.000243,0.947447
chicago-il__480__fov90.jpg,chicago-il,480,_W-X-7EmqnUZ3_vHd2RQPQ,False,26.691441,0,0,0,0,0,0,0,0,0,0,1e-06,7.3e-05,4.1e-05,1.7e-05,0.0,0.0,1e-05,5e-06,0.176633,0.003183
chicago-il__937__fov90.jpg,chicago-il,937,_iC0-_BSQX5t5C60DQiiIg,True,5.831267,0,0,0,0,0,0,0,0,0,0,2.9e-05,0.005454,4e-06,4.9e-05,0.0,0.0,3e-06,3.4e-05,0.939464,0.005911
chicago-il__1909__fov90.jpg,chicago-il,1909,8RkajyyzgBsmPtrt5xhR9Q,True,0.111195,0,0,0,0,0,0,0,0,1,0,0.000129,0.000418,1.7e-05,0.001121,0.0,1e-05,0.000756,0.00018,0.999961,0.000994
chicago-il__5588__fov90.jpg,chicago-il,5588,QuS_6RuJg1oIGSasguXZZg,True,0.672296,0,0,0,0,0,0,1,0,0,0,2.3e-05,2.1e-05,3e-06,9e-06,0.0,1e-06,9e-06,1.8e-05,2.1e-05,4.3e-05
chicago-il__11026__fov90.jpg,chicago-il,11026,uc9VZomPktvytOgQ4Dp7Bw,True,8.748513,0,0,0,0,0,0,0,0,0,0,4.3e-05,0.047524,1.1e-05,0.005523,1e-06,0.224957,1e-05,1.6e-05,0.001229,0.998773
chicago-il__8150__fov90.jpg,chicago-il,8150,tiDsVt7bN52zymSBLZ_AZw,False,56.485056,0,0,0,0,0,1,0,0,0,0,0.003793,1e-06,1e-06,2.1e-05,0.0,3e-06,4e-06,9e-06,6.3e-05,3e-06
chicago-il__550__fov90.jpg,chicago-il,550,HmDTe-jrNLgPRciHLchq5g,False,0.4139,1,0,0,0,0,0,0,0,1,0,0.991082,0.00024,9e-05,1.1e-05,0.0,2e-06,1e-05,0.000128,0.827294,5e-06
chicago-il__1878__fov90.jpg,chicago-il,1878,D2XmwbxFjoip5fS1nakmxQ,True,0.428996,0,0,0,0,0,0,0,0,0,0,2e-06,8e-06,5e-06,3e-06,0.0,2.5e-05,7e-06,2e-06,0.000195,0.047684
chicago-il__10393__fov90.jpg,chicago-il,10393,97G2t9dhbIOH6KyzAo9I3A,False,2.016984,1,0,0,0,0,0,1,0,1,0,0.998949,0.000109,0.000583,9e-06,0.0,0.005552,0.291915,2.5e-05,0.000221,1e-06
chicago-il__10109__fov90.jpg,chicago-il,10109,U-oblQDHgJGBcEXlvDjaDQ,True,5.678235,0,0,0,0,0,0,0,0,1,0,0.99349,7e-06,5e-06,2e-06,0.0,3e-06,1e-06,3.8e-05,7e-06,0.0
chicago-il__10766__fov90.jpg,chicago-il,10766,1SOEReoFhKp4s2VaRuG2xQ,True,13.903304,0,0,0,0,0,1,0,0,0,0,6e-06,1e-06,0.000519,1e-06,0.0,0.005999,2.8e-05,2e-06,5e-06,8.4e-05
chicago-il__7432__fov90.jpg,chicago-il,7432,8B0EpeL4V8QdSm_zaurMnw,True,4.02127,0,0,0,0,0,0,0,0,0,0,0.000501,1e-06,1e-06,9e-06,0.0,2e-06,7.1e-05,8e-06,0.855594,2.6e-05
chicago-il__2164__fov90.jpg,chicago-il,2164,plb9lq-cpOf_2jPcHOVgyQ,False,3.001825,0,0,0,0,0,0,0,0,1,0,5.8e-05,2e-06,1e-06,4e-06,0.0,5e-06,4e-06,2e-06,9.9e-05,4.8e-05
chicago-il__10598__fov90.jpg,chicago-il,10598,4X797DmXEhhIa0DTmNz7qQ,True,8.016726,0,0,0,0,0,0,0,0,1,0,2.5e-05,0.064845,0.935815,4e-06,0.0,0.107223,2e-05,2.5e-05,0.000178,0.297097
chicago-il__10722__fov90.jpg,chicago-il,10722,FoVAf8iFgc7W1PEOWsnaeA,True,3.977792,0,0,0,0,0,0,0,0,0,0,8e-06,7.7e-05,2e-06,1.2e-05,0.0,2e-06,3e-06,1.6e-05,3.9e-05,0.006662
chicago-il__851__fov90.jpg,chicago-il,851,CkuZ28LtfmcUI2XH5Qud1g,True,2.451854,0,0,0,0,0,0,0,0,0,0,0.001094,0.000587,1e-06,9.9e-05,0.0,0.0,7e-06,0.000252,0.064397,2.2e-05
chicago-il__1303__fov90.jpg,chicago-il,1303,gIg3ZQhJE_D0NRl7mTSRtg,True,3.587649,0,0,0,0,0,0,0,0,0,0,6e-06,2e-06,0.000142,1.1e-05,0.0,3e-05,2e-06,2e-06,0.000459,0.727951
chicago-il__2219__fov90.jpg,chicago-il,2219,vuRokZp9DXhqiYbbF0v55w,True,3.723068,0,0,0,0,0,0,0,0,0,0,0.000456,8e-06,2e-06,0.000147,0.0,0.0,1e-06,9e-06,5.2e-05,1.5e-05
chicago-il__5234__fov90.jpg,chicago-il,5234,UFRh5ciE4mMgj_6Zbgifeg,True,6.093241,0,0,0,0,0,0,0,0,0,0,0.000298,1e-05,0.0,3e-06,0.0,2e-06,7e-06,5e-06,3.3e-05,4e-06
chicago-il__6649__fov90.jpg,chicago-il,6649,PT9NTS2H6oj26qttf7WoVQ,True,3.640247,0,0,0,0,0,0,0,0,0,0,8e-06,2.2e-05,1e-05,2e-06,0.0,1.8e-05,7e-06,5e-06,3e-06,3.6e-05
chicago-il__12596__fov90.jpg,chicago-il,12596,l83bW1ewJr9SueOh7p7q-A,False,29.149025,1,0,0,0,0,0,0,0,0,0,0.999712,0.000107,5e-06,0.000131,0.0,3e-06,0.0,3e-06,9e-06,2e-06
chicago-il__1200__fov90.jpg,chicago-il,1200,8RkajyyzgBsmPtrt5xhR9Q,True,0.138477,0,0,0,0,0,0,0,0,0,0,1.3e-05,1.4e-05,2.1e-05,0.000283,0.0,6e-06,0.000529,7e-06,0.996158,0.025586
chicago-il__2813__fov90.jpg,chicago-il,2813,pfZQV9tFkXsKd9RoacU2Uw,True,5.808316,0,0,0,0,0,0,0,0,0,0,2.1e-05,0.184619,2e-06,1.1e-05,0.0,1e-06,8.7e-05,3.7e-05,0.00114,0.004566
chicago-il__411__fov90.jpg,chicago-il,411,7forUcdCQ2ndprYtCgpuNQ,True,15.795177,0,0,0,0,0,0,0,0,0,0,0.02357,0.000198,1.6e-05,0.0,0.0,1e-06,3e-06,1.5e-05,0.018106,0.0
chicago-il__17645__fov90.jpg,chicago-il,17645,DGAw-5Pjl1PZGfmn_ru5Xw,True,0.2,1,0,0,0,0,0,0,0,0,0,0.999999,0.004691,0.000242,0.008938,0.0,9.3e-05,1e-06,8e-06,0.018066,1e-06
chicago-il__7149__fov90.jpg,chicago-il,7149,8bUD-oICWMZ_oG5P3HAF4A,True,6.464151,0,0,0,0,0,0,0,0,0,0,2e-06,4e-06,5e-05,8e-06,0.0,1.7e-05,4e-06,3e-06,1.1e-05,0.006479
chicago-il__4706__fov90.jpg,chicago-il,4706,ufTaMDKgOWTLR0rJkYjDZg,True,0.452372,0,0,0,0,0,0,0,0,0,0,5e-06,3.7e-05,5e-06,0.000911,0.0,0.0,6e-06,2.2e-05,0.533472,0.374821
chicago-il__3315__fov90.jpg,chicago-il,3315,plB39FH5_9dSPtKhdK23Pg,False,116.645084,0,0,0,0,0,0,0,0,1,0,0.892797,1.1e-05,0.0,0.000383,0.0,0.0,1e-06,0.000113,0.008203,2e-06
chicago-il__2117__fov90.jpg,chicago-il,2117,Fs8_hZdkUMjl9pDfEW46Wg,False,0.47021,0,0,0,0,0,0,0,0,1,0,9e-06,0.000189,0.000543,2.5e-05,0.0,0.0,0.00132,5e-05,0.989347,0.000108
chicago-il__7441__fov90.jpg,chicago-il,7441,kN6g0gc6xNGKgZJVEdE-yw,True,10.187829,0,0,0,0,0,0,0,0,0,0,0.000457,0.0,1.3e-05,2.1e-05,0.0,9e-06,4e-06,9e-06,0.00035,0.000136
chicago-il__17988__fov90.jpg,chicago-il,17988,wzcXG-X67UrrlDoJ2vsoFw,False,112.69742,1,0,0,0,0,0,1,0,1,0,0.999865,0.000795,0.000243,0.072083,0.0,3.4e-05,0.184982,0.000278,0.919538,2e-06
chicago-il__3524__fov90.jpg,chicago-il,3524,8bUD-oICWMZ_oG5P3HAF4A,True,2.373251,0,0,0,0,0,0,0,0,0,0,4e-06,1.1e-05,1.4e-05,1.6e-05,0.0,3e-05,6e-06,2e-06,3.3e-05,0.445097
chicago-il__10116__fov90.jpg,chicago-il,10116,i3Z6Wyylpo5DxbIVFT8AYQ,True,9.554639,1,0,0,0,0,0,0,0,0,0,0.561155,0.0,3e-06,3e-06,0.0,0.00078,1e-06,0.0,1.1e-05,2e-06
chicago-il__21043__fov90.jpg,chicago-il,21043,2ESzRLbP4-S8tUdQX4URcQ,False,4.936657,1,1,0,0,0,0,0,0,1,0,0.004027,0.000374,0.000461,0.001142,0.0,0.0,4e-06,0.000986,0.001934,9e-06
chicago-il__17627__fov90.jpg,chicago-il,17627,DGAw-5Pjl1PZGfmn_ru5Xw,True,3.493192,1,0,0,0,0,0,0,0,0,0,0.999888,0.047455,1.3e-05,0.005737,0.0,0.0,3e-06,0.001195,0.291467,1e-06
chicago-il__43034__fov90.jpg,chicago-il,43034,K05wEEZpmtBfkxHMDOCmNw,True,5.132243,0,0,0,0,0,0,0,0,1,0,6e-06,2e-06,3e-06,1e-06,0.0,9.5e-05,2e-06,1e-06,5.2e-05,0.000642
chicago-il__15998__fov90.jpg,chicago-il,15998,yewlUUIIOD1IXhEDUwMhWA,False,103.778534,1,0,0,0,0,0,0,0,1,0,2.7e-05,0.00761,9.6e-05,0.000422,0.0,0.0,0.006016,0.002793,0.996088,0.001797
chicago-il__4815__fov90.jpg,chicago-il,4815,Kgx2Rjw3elJdMViQ89Sqmw,True,8.480294,0,0,0,0,0,0,0,0,0,0,1.8e-05,1.4e-05,0.0,2.2e-05,0.0,0.0,2e-06,1e-05,0.00011,0.000108
chicago-il__19073__fov90.jpg,chicago-il,19073,ETb-ywUu5vi41SaDK9zVxg,False,403.330101,1,0,0,0,0,0,0,0,1,0,0.99999,0.00241,3.8e-05,0.447823,0.0,2e-06,1e-06,0.000544,0.002154,3e-06
chicago-il__15026__fov90.jpg,chicago-il,15026,x00sHXzGoH8orbNHIvPhTg,False,45.333857,1,0,0,0,0,0,0,0,1,0,0.999997,0.006169,0.045092,0.002099,0.0,4e-06,8e-06,0.0026,0.034221,1e-06
chicago-il__10625__fov90.jpg,chicago-il,10625,SdVcUhIx6Z1vI6bqCEDpJw,True,5.355622,0,0,0,0,0,1,0,0,0,0,0.996671,0.000658,0.0,1.7e-05,0.0,0.0,1e-06,1.5e-05,0.001432,0.0
chicago-il__2412__fov90.jpg,chicago-il,2412,GVfvb0YtOcp5I7bsP7j_pA,True,8.183551,0,0,0,0,0,0,0,0,0,0,7e-06,5e-06,1e-06,3.3e-05,0.0,1.5e-05,2e-06,1e-06,0.000314,0.074358
chicago-il__3054__fov90.jpg,chicago-il,3054,E3il8vhw4iER9A9mrcseEg,True,0.619051,0,0,0,0,0,0,0,0,0,0,1.2e-05,0.00015,1e-06,1.6e-05,0.0,0.0,0.0,7e-06,0.001648,0.000714
chicago-il__13322__fov90.jpg,chicago-il,13322,fs9ITJxzB-WTOY8BtZCBtw,False,1.397622,1,0,0,0,0,1,0,0,0,0,0.965807,1e-06,3e-06,5.4e-05,0.0,1e-06,1e-06,1.5e-05,0.000244,1e-06
chicago-il__28144__fov90.jpg,chicago-il,28144,wSUVtCrV1q6i1foemojmIA,False,192.012738,0,0,0,0,0,1,0,0,0,0,0.001901,3e-06,9e-06,1e-06,0.0,0.005406,0.002967,1.1e-05,2.7e-05,1e-06
chicago-il__7259__fov90.jpg,chicago-il,7259,ovNUptD5lvOISii0NsNEjw,False,60.66462,0,0,0,0,0,0,0,0,1,0,0.999912,5e-06,2e-06,5.4e-05,0.0,4.2e-05,4.4e-05,1.3e-05,0.14534,1e-06
chicago-il__7194__fov90.jpg,chicago-il,7194,jVgjZOxdyxsljsug14CIgQ,False,5.549782,0,0,0,0,0,0,0,0,0,0,0.636739,3.2e-05,2e-06,1e-06,0.0,1e-06,8.5e-05,3e-05,0.009508,0.0
chicago-il__10499__fov90.jpg,chicago-il,10499,Xv3sE3VBncEfioFjtbeWsg,False,0.882528,0,0,0,0,0,0,0,0,0,0,1e-05,5e-06,2e-06,1e-06,0.0,3.6e-05,1e-06,1e-06,4.6e-05,0.051193
chicago-il__15258__fov90.jpg,chicago-il,15258,Indj3BYk67t4x8GYg8iHbA,False,185.431266,1,0,0,1,0,0,0,0,0,0,0.999999,0.000328,9.8e-05,0.003554,0.0,1.4e-05,7e-06,0.00567,0.384673,1e-06
chicago-il__13624__fov90.jpg,chicago-il,13624,VsWuJJ2dIqqIpC_Djme_3w,False,30.322187,1,0,0,0,0,0,0,0,0,0,0.999974,0.000256,1.9e-05,2.4e-05,0.0,2e-05,1.3e-05,6e-06,0.000224,0.0
chicago-il__2616__fov90.jpg,chicago-il,2616,62nwFloYQ_BbL7bjqp4_8Q,True,0.200101,1,0,0,0,0,0,0,0,0,0,0.999999,0.095854,0.000345,5e-06,0.0,0.001408,6.3e-05,0.000709,1e-05,0.0
chicago-il__22578__fov90.jpg,chicago-il,22578,T8hABaOqVlyv7Yrxey308Q,False,200.43705,0,0,0,0,0,0,0,0,1,0,1e-06,0.008949,4.3e-05,2e-06,0.0,4e-06,0.00139,1.8e-05,0.000251,0.000145
chicago-il__28897__fov90.jpg,chicago-il,28897,0GUznFGcut3t5bhjsC8SkA,False,119.634704,0,0,0,0,0,0,0,0,0,0,1.5e-05,3e-06,2e-06,6e-06,0.0,2e-06,0.0,1e-06,0.000506,0.001986
chicago-il__4360__fov90.jpg,chicago-il,4360,ref2qlBYUn8GBGmaGCxaDA,True,0.277724,0,0,0,0,0,1,0,0,0,0,0.000127,4.1e-05,0.999201,2.7e-05,0.0,0.007926,0.000662,5.3e-05,0.000689,0.005688
chicago-il__22455__fov90.jpg,chicago-il,22455,Jr9DGZt8Cv9tdIw4aoT4Uw,True,4.287791,1,0,0,1,0,0,0,0,1,0,0.000646,0.0,0.000137,1e-06,0.0,0.000245,6.9e-05,7e-06,0.847751,0.00018
chicago-il__10999__fov90.jpg,chicago-il,10999,J8YJsSU0WQYJPFJkAlFZbg,False,10.481522,0,0,0,0,0,0,0,0,0,0,1e-06,0.110134,2.4e-05,0.000171,0.0,1e-06,4e-06,2.2e-05,0.045173,0.210614
chicago-il__2153__fov90.jpg,chicago-il,2153,HMnQiIZ1i9dExM3uotMS2Q,True,0.470243,0,0,0,0,0,0,1,0,0,0,2.5e-05,0.00036,0.000671,6e-06,0.0,0.000269,0.898641,8e-06,0.027814,0.000362
chicago-il__22555__fov90.jpg,chicago-il,22555,LQGXNTHbNqE8Xfq-DKwXIg,False,335.281061,0,0,0,0,0,0,0,0,0,0,0.004677,1.1e-05,4e-06,0.0,0.0,0.000343,4.7e-05,1e-06,2e-06,1e-06
chicago-il__8450__fov90.jpg,chicago-il,8450,PF1AYBTEc0z2_Qb0wg9gFw,True,9.006801,0,0,0,0,0,0,0,0,0,0,0.176399,0.000215,3e-06,1e-06,0.0,0.0,2.5e-05,9e-06,0.017534,2e-06
chicago-il__20482__fov90.jpg,chicago-il,20482,CN00pGsU2WXHpuq3sZj-vQ,True,6.731718,0,0,0,0,0,0,0,0,0,0,2e-06,7.5e-05,2e-06,3.7e-05,0.0,1e-06,2e-06,5e-06,0.000216,0.001481
chicago-il__11095__fov90.jpg,chicago-il,11095,UdNVaM9Iogh-pBdoDHhAcA,False,1.259562,0,0,0,0,0,1,0,0,0,0,7e-06,4e-06,5.3e-05,9e-06,0.0,2.1e-05,0.0,3e-06,1.8e-05,0.006324
chicago-il__8378__fov90.jpg,chicago-il,8378,yQUzO6eeAGEc6xsD0gsDHQ,True,5.353158,1,0,0,0,0,0,0,0,0,0,0.050042,7.3e-05,1e-06,1.3e-05,0.0,0.0,1e-06,4e-06,3e-06,2e-06
chicago-il__16910__fov90.jpg,chicago-il,16910,OYatqUyfIYbzlAz3gmN_yg,False,166.270946,0,0,0,0,0,0,0,0,0,0,0.000137,0.001895,1e-05,8e-06,0.0,1e-06,0.0,8e-06,1.8e-05,0.000972
chicago-il__10488__fov90.jpg,chicago-il,10488,wUHcYlUG_Ni7OhgqYU7o9A,True,2.79809,0,0,0,0,0,0,0,0,0,0,2.2e-05,0.0,4e-06,1.2e-05,0.0,1e-06,1e-06,2e-06,0.000547,0.000135
chicago-il__3068__fov90.jpg,chicago-il,3068,WGGKkKH_Y17CL5Ieu-bXlA,False,110.734329,0,0,0,0,0,1,0,0,0,0,5e-06,1.1e-05,0.001162,3.2e-05,0.0,0.902275,1.3e-05,2e-06,8e-06,0.001033
chicago-il__10725__fov90.jpg,chicago-il,10725,FoVAf8iFgc7W1PEOWsnaeA,True,1.20253,0,0,0,0,0,1,0,0,0,0,1e-05,3.5e-05,6e-05,1e-06,0.0,0.943347,0.000445,3e-06,0.000227,0.04237
chicago-il__7839__fov90.jpg,chicago-il,7839,STbkw8YZk1zGqJn95Jc-0A,True,2.313815,1,0,0,0,0,0,0,0,1,0,0.763253,5.5e-05,4e-06,1e-05,0.0,1e-06,5e-06,6e-06,0.001411,0.0
chicago-il__7958__fov90.jpg,chicago-il,7958,l2sL3r8ZeUtrHfyX8GJEZw,True,7.650851,1,0,0,0,0,0,0,0,0,0,0.208055,0.002722,0.0,9e-06,0.0,0.0,1e-06,5.7e-05,1.7e-05,3e-06
chicago-il__9239__fov90.jpg,chicago-il,9239,qBVV4txQL1FbXsPsOfBcWQ,True,0.69355,1,0,0,0,0,0,0,0,1,0,0.999997,1e-06,1.8e-05,0.001031,0.0,0.001469,2.4e-05,0.000111,0.144985,9e-06
chicago-il__17659__fov90.jpg,chicago-il,17659,F4pT9KbqYr3foE2LILDS-A,True,3.76784,1,0,0,0,0,0,0,0,0,0,0.999991,0.002543,7e-06,0.000355,0.0,9e-06,4e-06,4.6e-05,0.673335,2e-06
chicago-il__9114__fov90.jpg,chicago-il,9114,aenRMn7oa02lhxEV1MnvzA,True,0.930674,0,0,0,0,0,0,0,0,0,0,0.993619,2e-06,0.0,1e-06,0.0,0.004993,4e-06,4e-06,1.4e-05,2e-06
chicago-il__10546__fov90.jpg,chicago-il,10546,bnv8vckNmiHOJC6mxBA9nA,True,1.846734,0,0,0,0,0,0,0,0,0,0,6e-06,1.2e-05,2e-06,3.4e-05,0.0,1e-06,2e-06,5e-06,0.000745,0.001038
chicago-il__5294__fov90.jpg,chicago-il,5294,MbZSKyudoUczsrTlxV-ZSg,False,15.680473,0,0,0,0,0,0,0,0,0,0,4.9e-05,2e-06,7e-06,2e-06,0.0,1e-06,3e-06,6e-06,7.6e-05,1.3e-05
chicago-il__841__fov90.jpg,chicago-il,841,CKrWu9b_jaNmmJZnIw2GQg,True,0.199018,0,0,0,0,0,0,0,0,0,0,5e-06,4e-06,3e-06,3.1e-05,0.0,0.0,6e-06,1.2e-05,0.505117,0.019343
chicago-il__17964__fov90.jpg,chicago-il,17964,KGliUGAiUK3eWxR0job0aw,True,13.124659,1,0,0,0,0,0,0,0,0,0,0.999664,2.7e-05,2.6e-05,0.004447,0.0,0.000164,0.00019,0.002091,0.99982,7.2e-05
chicago-il__12781__fov90.jpg,chicago-il,12781,7I96_oPpzTB8T4uVAVHPUA,False,81.586177,0,0,0,0,0,0,0,1,0,0,5e-06,0.006983,0.000559,0.000649,0.0,4.5e-05,0.0,1.3e-05,0.000448,0.999065
chicago-il__7540__fov90.jpg,chicago-il,7540,vPOicf2f7bB5DgBNZqH2_Q,False,87.013778,1,0,0,0,0,0,0,0,0,0,0.002277,1e-06,6e-06,0.0,0.0,0.00297,0.000383,3e-06,4.2e-05,3e-06
chicago-il__415__fov90.jpg,chicago-il,415,ffm9E4O1p3xpdTAT0nAcsg,True,12.062914,0,0,0,0,0,0,0,0,0,0,3e-06,8e-05,2.8e-05,8e-06,0.0,4e-06,1e-05,8e-06,0.755915,0.03452
chicago-il__10697__fov90.jpg,chicago-il,10697,biKzVf9nzfCR-Sdm09XfKw,False,7.31571,0,0,0,0,0,0,0,0,0,0,1e-05,1e-06,0.000114,3e-06,0.0,3e-06,0.000316,2e-06,0.062804,3e-05
chicago-il__8154__fov90.jpg,chicago-il,8154,1TrKrZQVqogPDGqKgiBLqg,False,56.684878,1,0,0,0,0,0,0,0,0,0,0.992404,1e-06,3e-06,9e-06,0.0,1.3e-05,1e-05,2e-06,0.060089,2e-06
chicago-il__11224__fov90.jpg,chicago-il,11224,GlX2dUixxdG8chgcFctLNQ,True,5.181637,1,0,0,0,0,0,0,1,1,0,0.985153,1.5e-05,0.0,1.6e-05,0.0,1e-06,5.9e-05,4e-05,0.724497,2e-06
chicago-il__1815__fov90.jpg,chicago-il,1815,A5-_7L5n3L8pNkbqo_IXrw,True,0.64657,0,0,0,0,0,0,0,0,0,0,0.999825,4.7e-05,1.6e-05,6e-06,0.0,1.9e-05,2e-06,2e-06,0.000134,0.0
chicago-il__4772__fov90.jpg,chicago-il,4772,EBvGgoc1QAW2KRkH50_y4A,True,11.720671,1,0,0,0,0,0,0,0,0,0,0.998681,6e-06,6e-06,5e-06,0.0,2e-06,1e-06,6e-06,0.001321,1e-06
chicago-il__1568__fov90.jpg,chicago-il,1568,oF8Bx0KvESGZSa3fiTFVpQ,True,3.25622,0,0,0,0,0,0,0,0,0,0,1.7e-05,1.1e-05,8e-06,2e-06,0.0,2.1e-05,5e-06,2e-06,2e-06,1.7e-05
chicago-il__779__fov90.jpg,chicago-il,779,dw9mYu0MInW4-4SwvkoUIQ,False,83.702762,0,0,0,0,0,0,0,0,0,0,0.023692,0.998555,9e-05,0.000415,0.0,3e-05,6.1e-05,0.000126,0.505197,0.000789
chicago-il__2672__fov90.jpg,chicago-il,2672,vDFkIDaStMr3XG4eCSny7g,False,1.136919,0,0,0,0,0,0,0,0,0,0,5e-06,1.5e-05,9.5e-05,1.8e-05,0.0,1.7e-05,2e-06,3e-06,6.6e-05,0.091046
chicago-il__7288__fov90.jpg,chicago-il,7288,bfZu1aUDsMV5tJ0De_8dxQ,False,17.287312,0,0,0,0,0,1,0,0,0,0,1.5e-05,5.7e-05,1e-06,5.5e-05,0.0,0.037694,7e-06,1e-06,2.6e-05,0.017825
chicago-il__10914__fov90.jpg,chicago-il,10914,vqWWF2PxMX_VUNpTVzpAhA,True,10.451134,1,0,0,0,0,0,0,0,0,0,0.010874,1e-06,0.0,3.1e-05,0.0,6e-06,2e-06,2e-06,1.6e-05,3e-06
chicago-il__336__fov90.jpg,chicago-il,336,v1Ok4DDh5EVotojWq7zrZw,False,96.583351,1,0,0,1,0,0,0,0,1,0,0.999875,3e-06,7e-06,0.151214,0.0,2e-06,2e-06,0.00257,0.890741,7e-06
chicago-il__5021__fov90.jpg,chicago-il,5021,gVW2ep3HLSv3ebH-LnlvXQ,True,11.859674,0,0,0,0,0,0,0,0,0,0,8e-06,0.089512,9e-06,0.002214,0.0,0.0,0.0,4.7e-05,0.000171,0.607554
chicago-il__963__fov90.jpg,chicago-il,963,KF3kcN_-qojIRTbY9oWbLA,False,2.45208,1,0,0,0,0,1,0,0,0,0,0.98043,0.0,3e-06,0.000263,0.0,8e-06,0.0,0.0,0.000483,3e-06
chicago-il__46771__fov90.jpg,chicago-il,46771,wSUXbsJP0RjtJSrYX7MLeQ,True,4.970347,0,0,0,0,0,0,0,0,1,0,0.10716,2.4e-05,6e-06,0.004017,0.0,3e-06,0.006106,0.000342,0.999947,0.00016
chicago-il__2755__fov90.jpg,chicago-il,2755,-wmETaoMR3HSM1y2OeLYuw,True,2.197746,0,0,0,0,0,0,0,0,0,0,8.5e-05,3e-06,3e-06,2e-06,0.0,2e-06,4e-06,5e-06,3.6e-05,5e-06
chicago-il__1282__fov90.jpg,chicago-il,1282,_UW9UBo3l10J4kEkxLtYHg,True,0.34364,0,0,0,0,0,0,0,0,0,0,9e-06,0.115041,0.00069,0.001812,0.0,2e-06,1.7e-05,0.00017,0.865163,0.989595
chicago-il__6750__fov90.jpg,chicago-il,6750,6uAfnnGpvo-S7ImhGFKXvg,True,11.268935,0,0,0,0,0,0,0,0,0,0,3e-06,9e-06,1e-06,8e-06,0.0,0.0,4e-06,3e-06,0.004001,0.00112
chicago-il__11239__fov90.jpg,chicago-il,11239,WLoFMWyDch6uF2kDE9EZUQ,True,4.339767,0,0,0,0,0,0,0,0,0,0,4e-06,0.000575,1.3e-05,0.000134,0.0,2e-06,1e-06,1.4e-05,0.000798,0.351722
chicago-il__4982__fov90.jpg,chicago-il,4982,g4CIaTlzgg-A-ib4gKR_pw,True,8.121015,0,0,0,0,0,0,0,0,0,0,8e-06,0.000417,2e-06,2e-05,0.0,0.0,2e-06,4.3e-05,0.016653,0.001545
chicago-il__22116__fov90.jpg,chicago-il,22116,xj2nzRUPOxBIOzslocrkUg,True,22.471648,0,0,0,0,0,0,0,0,0,0,6e-06,1.7e-05,4e-06,1e-06,0.0,0.346443,1.4e-05,1e-06,9e-06,0.00051
chicago-il__8160__fov90.jpg,chicago-il,8160,1TrKrZQVqogPDGqKgiBLqg,False,59.063563,0,0,0,0,0,0,0,0,0,0,0.992588,1.1e-05,0.0,4e-06,0.0,9e-05,0.0,0.0,2.3e-05,1e-06
chicago-il__22544__fov90.jpg,chicago-il,22544,PMADFDWLuzC5uv7fVSJDdA,True,3.078714,0,0,0,0,0,1,0,0,0,0,2e-05,2e-06,3.8e-05,1e-06,0.0,4e-06,3e-06,2e-06,2.9e-05,7e-06
chicago-il__18139__fov90.jpg,chicago-il,18139,EhLv6MpkH0fX1BTIlshfow,False,0.273074,0,0,0,0,0,0,0,0,0,0,7e-06,1.4e-05,7e-06,0.003575,0.0,1e-06,0.0,3e-06,0.000149,0.005526
chicago-il__21762__fov90.jpg,chicago-il,21762,ims5VBi0yFjTZyjkfAFGYg,False,111.02073,1,0,0,0,0,0,0,0,1,0,0.031812,2.5e-05,1e-06,1.7e-05,0.0,0.0,5.1e-05,1.5e-05,0.000616,1e-06
chicago-il__8222__fov90.jpg,chicago-il,8222,vMaVo41kuBag9Bsc0Agf0A,True,2.320393,0,0,0,0,0,0,0,0,0,0,9e-06,0.0,5.4e-05,4.5e-05,0.0,1e-06,1.4e-05,7e-06,0.222688,0.079818
chicago-il__9895__fov90.jpg,chicago-il,9895,-ccMtEcrtDnRiz3meXk5kA,True,7.215079,1,0,0,0,0,0,0,0,0,0,0.999989,6.5e-05,7.2e-05,0.003234,0.0,5.1e-05,1e-06,0.00014,1e-06,1e-06
chicago-il__19795__fov90.jpg,chicago-il,19795,xLlD9OYv_R4Q0SPa1OU1gA,True,14.4957,1,0,0,0,0,0,0,0,1,0,0.999998,1.9e-05,0.000924,0.001261,0.0,7.1e-05,1.7e-05,3.6e-05,0.002645,0.0
chicago-il__15291__fov90.jpg,chicago-il,15291,dozNUSv5RV9uG7QdMGbRFg,False,217.615123,1,0,0,1,0,0,0,0,1,0,0.999999,0.000141,3.7e-05,0.147914,0.0,0.00023,2e-06,5e-05,0.251562,1.5e-05
chicago-il__11124__fov90.jpg,chicago-il,11124,vyCURZ8UThSFuc29vEvk1g,True,0.665617,0,0,0,0,0,0,0,0,0,0,3e-06,3.7e-05,8e-06,3e-06,0.0,4.7e-05,1e-06,1e-06,1.1e-05,0.074319
